Nome: NOVA VENECIA
Codigo Estacao: A623
Latitude: -18.69527777
Longitude: -40.39055555
Altitude: 156.02
Situacao: Fechada
Data Inicial: 2010-01-01
Data Final: 2023-05-15
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);
2015-04-07;6;24,6;
2015-04-08;,6;23,4;
2015-04-09;0;23,4;
2015-04-10;1,8;22,7;
2015-04-11;,2;22,7;
2015-04-12;0;23,2;
2015-04-13;,2;23,1;
2015-04-14;0;22,7;
2015-04-15;0;23,3;
2015-04-16;,2;24,2;
2015-04-17;0;25,3;
2015-04-18;1;25,7;
2015-04-19;,2;25,6;
2015-04-20;0;25,8;
2015-04-21;0;26,5;
2015-04-22;0;26;
2015-04-23;0;25,2;
2015-04-24;1;24,7;
2015-04-25;0;25,7;
2015-04-26;,4;24,6;
2015-04-27;0;24,2;
2015-04-28;0;24,7;
2015-04-29;0;24,6;
2015-04-30;0;23,8;
2015-05-01;0;23,6;
2015-05-02;0;22,8;
2015-05-03;0;23,3;
2015-05-04;0;23,7;
2015-05-05;0;25,4;
2015-05-06;7,8;24,4;
2015-05-07;,2;23,3;
2015-05-08;,4;23;
2015-05-09;,2;22,6;
2015-05-10;0;22,2;
2015-05-11;0;24,4;
2015-05-12;0;25,5;
2015-05-13;0;23,2;
2015-05-14;0;21,5;
2015-05-15;0;21,5;
2015-05-16;0;20,8;
2015-05-17;1,4;20,2;
2015-05-18;14,8;22,4;
2015-05-19;,2;22;
2015-05-20;6;22;
2015-05-21;8,6;21,5;
2015-05-22;1,6;20,3;
2015-05-23;1,4;20,4;
2015-05-24;0;21,3;
2015-05-25;,2;22,1;
2015-05-26;0;22,4;
2015-05-27;1,6;23,5;
2015-05-28;,4;23,6;
2015-05-29;,2;23,6;
2015-05-30;0;24;
2015-05-31;0;24,8;
2015-06-01;0;24,4;
2015-06-02;0;22,3;
2015-06-03;0;22,9;
2015-06-04;,2;22,3;
2015-06-05;,2;22,8;
2015-06-06;,2;23;
2015-06-07;1;22,5;
2015-06-08;0;22;
2015-06-09;0;22,5;
2015-06-10;0;22,8;
2015-06-11;,2;23,9;
2015-06-12;,2;23,7;
2015-06-13;0;23;
2015-06-14;0;23,7;
2015-06-15;,2;24,9;
2015-06-16;0;22,8;
2015-06-17;0;22,7;
2015-06-18;1,8;22,7;
2015-06-19;,2;22,2;
2015-06-20;,6;20,4;
2015-06-21;38,4;20,4;
2015-06-22;1,6;21,2;
2015-06-23;,2;20,8;
2015-06-24;4,2;21,8;
2015-06-25;0;20,1;
2015-06-26;,2;19,4;
2015-06-27;,4;19,8;
2015-06-28;0;20,1;
2015-06-29;1;21;
2015-06-30;5,8;22;
2015-07-01;,2;21,7;
2015-07-02;0;21,6;
2015-07-03;,2;20,7;
2015-07-04;1,4;22,1;
2015-07-05;,2;21,3;
2015-07-06;0;20,1;
2015-07-07;0;19,8;
2015-07-08;,8;20,6;
2015-07-09;0;20,6;
2015-07-10;0;22,6;
2015-07-11;0;22,9;
2015-07-12;,2;21,6;
2015-07-13;0;22;
2015-07-14;0;21,1;
2015-07-15;0;20,7;
2015-07-16;3,6;20,4;
2015-07-17;1;21,1;
2015-07-18;1,4;20,5;
2015-07-19;2,8;20,6;
2015-07-20;,4;19,3;
2015-07-21;3;20,9;
2015-07-22;0;20,5;
2015-07-23;,2;20,7;
2015-07-24;,2;21,4;
2015-07-25;0;22,1;
2015-07-26;0;22,6;
2015-07-27;0;22,3;
2015-07-28;0;22,2;
2015-07-29;,2;22,7;
2015-07-30;0;20,3;
2015-07-31;6;21,7;
2015-08-01;,8;20,8;
2015-08-02;0;20,7;
2015-08-03;0;20,6;
2015-08-04;,2;21,3;
2015-08-05;0;21,2;
2015-08-06;0;21,5;
2015-08-07;0;22;
2015-08-08;3;20,4;
2015-08-09;8,8;20,6;
2015-08-10;,6;19,8;
2015-08-11;2,2;19,3;
2015-08-12;,4;18,5;
2015-08-13;4,2;19,6;
2015-08-14;7,4;20,4;
2015-08-15;,4;20,3;
2015-08-16;,8;20,8;
2015-08-17;,4;21,8;
2015-08-18;5,8;21,1;
2015-08-19;,8;21;
2015-08-20;,2;21,5;
2015-08-21;0;22,1;
2015-08-22;0;19,9;
2015-08-23;1,6;21,3;
2015-08-24;0;22,5;
2015-08-25;0;22,3;
2015-08-26;0;23,8;
2015-08-27;0;24;
2015-08-28;0;23,1;
2015-08-29;2,2;20,9;
2015-08-30;,8;21,8;
2015-08-31;1,4;23;
2015-09-01;,2;23,4;
2015-09-02;0;22,2;
2015-09-03;0;22,3;
2015-09-04;,4;24,6;
2015-09-05;0;24,4;
2015-09-06;0;24,7;
2015-09-07;0;25,4;
2015-09-08;0;25,6;
2015-09-09;0;24,9;
2015-09-10;0;24,7;
2015-09-11;0;25,9;
2015-09-12;0;25,6;
2015-09-13;,8;23,9;
2015-09-14;0;23,5;
2015-09-15;,6;23,4;
2015-09-16;2,2;22,9;
2015-09-17;0;23,9;
2015-09-18;0;24,2;
2015-09-19;0;24,6;
2015-09-20;0;24,5;
2015-09-21;0;24,8;
2015-09-22;0;24;
2015-09-23;0;24,3;
2015-09-24;0;26,3;
2015-09-25;0;26;
2015-09-26;0;24,7;
2015-09-27;0;24,9;
2015-09-28;0;24,9;
2015-09-29;0;25,1;
2015-09-30;0;26,1;
2015-10-01;0;25,8;
2015-10-02;0;25,4;
2015-10-03;0;25,4;
2015-10-04;0;26,3;
2015-10-05;0;23,7;
2015-10-06;,2;22,5;
2015-10-07;0;23,1;
2015-10-08;0;23,4;
2015-10-09;0;23,9;
2015-10-10;0;25,1;
2015-10-11;0;25,7;
2015-10-12;0;24,7;
2015-10-13;0;25,3;
2015-10-14;0;26,2;
2015-10-15;0;27,3;
2015-10-16;0;26,8;
2015-10-17;0;26,2;
2015-10-18;0;25,6;
2015-10-19;0;23,2;
2015-10-20;,6;23,4;
2015-10-21;0;26,7;
2015-10-22;0;27,3;
2015-10-23;0;27,7;
2015-10-24;0;26;
2015-10-25;0;25,3;
2015-10-26;0;24,5;
2015-10-27;0;25;
2015-10-28;0;26,9;
2015-10-29;0;24,2;
2015-10-30;2,6;24,2;
2015-10-31;4,6;25,4;
2015-11-01;2,2;26,7;
2015-11-02;0;26,3;
2015-11-03;0;26,9;
2015-11-04;0;27,6;
2015-11-05;0;27,9;
2015-11-06;0;26,3;
2015-11-07;0;27,2;
2015-11-08;0;26,6;
2015-11-09;0;27,5;
2015-11-10;0;27,3;
2015-11-11;0;27,2;
2015-11-12;0;28,8;
2015-11-13;0;29,1;
2015-11-14;0;28,6;
2015-11-15;2;25,6;
2015-11-16;2,6;26,2;
2015-11-17;,2;25,8;
2015-11-18;23,6;26,6;
2015-11-19;0;27,6;
2015-11-20;0;27,8;
2015-11-21;1,2;27,8;
2015-11-22;9,2;24,3;
2015-11-23;0;25,9;
2015-11-24;0;27,4;
2015-11-25;0;27,9;
2015-11-26;27,6;26,1;
2015-11-27;0;24,2;
2015-11-28;,4;26;
2015-11-29;0;26,9;
2015-11-30;0;28,2;
2015-12-01;0;27,5;
2015-12-02;,8;26,9;
2015-12-03;0;27,4;
2015-12-04;8,8;25,6;
2015-12-05;,2;27,7;
2015-12-06;16,2;26,4;
2015-12-07;0;28,6;
2015-12-08;5;24,6;
2015-12-09;,2;26,4;
2015-12-10;0;27,1;
2015-12-11;0;27,4;
2015-12-12;0;27,3;
2015-12-13;0;27,6;
2015-12-14;0;27,3;
2015-12-15;0;27,6;
2015-12-16;0;27,5;
2015-12-17;0;26,9;
2015-12-18;0;27,2;
2015-12-19;0;27;
2015-12-20;0;27,1;
2015-12-21;0;27,4;
2015-12-22;0;27;
2015-12-23;0;27,1;
2015-12-24;1,4;27,1;
2015-12-25;0;27,9;
2015-12-26;0;26,6;
2015-12-27;24,6;26,5;
2015-12-28;1,6;26,9;
2015-12-29;0;27;
2015-12-30;0;27,8;
2015-12-31;0;28,6;
2016-01-01;0;29,3;
2016-01-02;0;28,7;
2016-01-03;0;27,7;
2016-01-04;37,6;24,6;
2016-01-05;,6;25,1;
2016-01-06;0;25,8;
2016-01-07;0;26,5;
2016-01-08;0;26,4;
2016-01-09;4,2;26,8;
2016-01-10;0;26,9;
2016-01-11;,4;27,9;
2016-01-12;0;26,8;
2016-01-13;11,2;25,3;
2016-01-14;11;27,2;
2016-01-15;,2;28;
2016-01-16;,4;26,8;
2016-01-17;12,2;23,7;
2016-01-18;3,2;25,4;
2016-01-19;,6;26,1;
2016-01-20;26,8;23,1;
2016-01-21;28,4;21,4;
2016-01-22;12,6;20,9;
2016-01-23;14,6;22,9;
2016-01-24;31;25,3;
2016-01-25;5;26;
2016-01-26;1,8;26,3;
2016-01-27;8,2;26,2;
2016-01-28;,4;26,5;
2016-01-29;4,2;26,6;
2016-01-30;0;26,2;
2016-01-31;0;26,2;
2016-02-01;,2;26,3;
2016-02-02;0;26,8;
2016-02-03;0;26,9;
2016-02-04;0;26,7;
2016-02-05;0;26,6;
2016-02-06;0;27,4;
2016-02-07;0;26,9;
2016-02-08;0;26,3;
2016-02-09;0;27,4;
2016-02-10;0;27;
2016-02-11;0;27,7;
2016-02-12;0;26,3;
2016-02-13;57,4;25,3;
2016-02-14;0;27,1;
2016-02-15;0;27,3;
2016-02-16;0;27,6;
2016-02-17;0;26,8;
2016-02-18;0;26,4;
2016-02-19;0;27,5;
2016-02-20;0;26,9;
2016-02-21;0;26,9;
2016-02-22;0;26,8;
2016-02-23;14,2;26,5;
2016-02-24;,4;27;
2016-02-25;0;28;
2016-02-26;0;27,5;
2016-02-27;0;27,7;
2016-02-28;0;27,8;
2016-02-29;0;27,8;
2016-03-01;null;27,4;
2016-03-02;null;26,8;
2016-03-03;null;27;
2016-03-04;null;26,7;
2016-03-05;null;26,8;
2016-03-06;null;26,9;
2016-03-07;null;27;
2016-03-08;null;26,8;
2016-03-09;null;27,3;
2016-03-10;null;27;
2016-03-11;null;28,2;
2016-03-12;null;28,6;
2016-03-13;null;27,9;
2016-03-14;null;27,2;
2016-03-15;null;25,3;
2016-03-16;null;23,9;
2016-03-17;null;25,4;
2016-03-18;null;25,8;
2016-03-19;null;26,6;
2016-03-20;null;26,1;
2016-03-21;null;26,5;
2016-03-22;null;26,7;
2016-03-23;null;28,1;
2016-03-24;null;27,7;
2016-03-25;null;27,2;
2016-03-26;null;26,8;
2016-03-27;null;26,9;
2016-03-28;null;26,2;
2016-03-29;null;27;
2016-03-30;null;25,7;
2016-03-31;null;26,3;
2016-04-01;null;26,8;
2016-04-02;null;26,7;
2016-04-03;null;27,1;
2016-04-04;null;27,6;
2016-04-05;null;26,1;
2016-04-06;null;26,5;
2016-04-07;null;25,9;
2016-04-08;null;26,7;
2016-04-09;null;26,4;
2016-04-10;null;26;
2016-04-11;null;26,2;
2016-04-12;null;26,3;
2016-04-13;null;26,2;
2016-04-14;null;26,2;
2016-04-15;null;26,1;
2016-04-16;null;26,5;
2016-04-17;null;25,2;
2016-04-18;null;24,6;
2016-04-19;null;24,9;
2016-04-20;null;26;
2016-04-21;null;25,5;
2016-04-22;null;24,7;
2016-04-23;null;25,3;
2016-04-24;null;25,4;
2016-04-25;null;25,2;
2016-04-26;null;26;
2016-04-27;null;26;
2016-04-28;null;25;
2016-04-29;null;23,6;
2016-04-30;null;25;
2016-05-01;null;23,6;
2016-05-02;null;22,1;
2016-05-03;null;23,2;
2016-05-04;null;23,7;
2016-05-05;null;23,6;
2016-05-06;null;24,1;
2016-05-07;null;24,4;
2016-05-08;null;24,6;
2016-05-09;null;24,7;
2016-05-10;null;25,4;
2016-05-11;null;25,4;
2016-05-12;null;25,2;
2016-05-13;null;25,3;
2016-05-14;null;22,4;
2016-05-15;null;22,9;
2016-05-16;null;23,8;
2016-05-17;null;25,2;
2016-05-18;null;26;
2016-05-19;null;24,8;
2016-05-20;null;24,5;
2016-05-21;null;24,3;
2016-05-22;null;25;
2016-05-23;null;26;
2016-05-24;null;23,1;
2016-05-25;null;22,5;
2016-05-26;null;22,9;
2016-05-27;null;21,7;
2016-05-28;null;22,7;
2016-05-29;null;22,4;
2016-05-30;null;24,6;
2016-05-31;null;24,3;
2016-06-01;null;24,7;
2016-06-02;null;24,8;
2016-06-03;null;24,8;
2016-06-04;null;26,6;
2016-06-05;null;25,4;
2016-06-06;null;27,2;
2016-06-07;null;25,8;
2016-06-08;null;24,6;
2016-06-09;null;21,1;
2016-06-10;null;21,2;
2016-06-11;null;20,9;
2016-06-12;null;19,8;
2016-06-13;null;19,7;
2016-06-14;null;20,5;
2016-06-15;null;19,9;
2016-06-16;null;19,5;
2016-06-17;null;19,6;
2016-06-18;null;20,9;
2016-06-19;null;21,9;
2016-06-20;null;22,2;
2016-06-21;null;21,6;
2016-06-22;null;21,4;
2016-06-23;null;21,9;
2016-06-24;null;21,7;
2016-06-25;null;20;
2016-06-26;null;20,1;
2016-06-27;null;21,6;
2016-06-28;null;21,4;
2016-06-29;null;20,4;
2016-06-30;null;21,6;
2016-07-01;null;22,4;
2016-07-02;0;22,1;
2016-07-03;0;21,7;
2016-07-04;0;21,6;
2016-07-05;0;21,5;
2016-07-06;0;21,2;
2016-07-07;0;23,3;
2016-07-08;0;22;
2016-07-09;0;20,8;
2016-07-10;0;20,2;
2016-07-11;0;21,3;
2016-07-12;0;21,5;
2016-07-13;0;22,1;
2016-07-14;0;22,7;
2016-07-15;0;23,4;
2016-07-16;0;23,4;
2016-07-17;0;21,9;
2016-07-18;0;20,6;
2016-07-19;0;20,5;
2016-07-20;0;21,7;
2016-07-21;0;21,9;
2016-07-22;0;21,3;
2016-07-23;,2;21,1;
2016-07-24;1,2;20,9;
2016-07-25;1,8;22,6;
2016-07-26;0;21,6;
2016-07-27;0;21,7;
2016-07-28;,2;21,4;
2016-07-29;0;22,1;
2016-07-30;0;20,2;
2016-07-31;4,8;20,1;
2016-08-01;,8;19,7;
2016-08-02;0;21,2;
2016-08-03;0;21,5;
2016-08-04;1,2;21,2;
2016-08-05;0;21,8;
2016-08-06;0;22;
2016-08-07;0;23,3;
2016-08-08;,2;22,6;
2016-08-09;0;23,1;
2016-08-10;,2;22,7;
2016-08-11;1;20,7;
2016-08-12;,4;21;
2016-08-13;0;20,2;
2016-08-14;0;23,2;
2016-08-15;0;24,3;
2016-08-16;0;24,1;
2016-08-17;0;24,7;
2016-08-18;0;25,5;
2016-08-19;8,2;24,4;
2016-08-20;0;23,7;
2016-08-21;,2;25,4;
2016-08-22;0;21,4;
2016-08-23;0;19,7;
2016-08-24;,2;20,5;
2016-08-25;0;19,9;
2016-08-26;0;19,9;
2016-08-27;0;20,8;
2016-08-28;0;21,3;
2016-08-29;0;22,7;
2016-08-30;0;23,4;
2016-08-31;,2;24,1;
2016-09-01;0;23,9;
2016-09-02;,4;23,6;
2016-09-03;2,6;22,1;
2016-09-04;1,2;22,6;
2016-09-05;,8;21,9;
2016-09-06;,2;22,8;
2016-09-07;0;23,7;
2016-09-08;0;23,8;
2016-09-09;0;22,8;
2016-09-10;0;23,9;
2016-09-11;0;22,7;
2016-09-12;0;23,3;
2016-09-13;0;24,1;
2016-09-14;0;24,3;
2016-09-15;0;24,6;
2016-09-16;0;23,4;
2016-09-17;0;23,4;
2016-09-18;0;25,5;
2016-09-19;0;25,2;
2016-09-20;0;25,1;
2016-09-21;1,6;21,6;
2016-09-22;0;22,7;
2016-09-23;0;22,7;
2016-09-24;0;24,6;
2016-09-25;0;24,5;
2016-09-26;14,6;22,1;
2016-09-27;5,2;21,7;
2016-09-28;,2;23;
2016-09-29;0;24,3;
2016-09-30;0;24,8;
2016-10-01;,4;22,5;
2016-10-02;0;20,5;
2016-10-03;3,6;20,5;
2016-10-04;2,2;20,9;
2016-10-05;10;22,9;
2016-10-06;,2;21;
2016-10-07;2,2;25,3;
2016-10-08;0;23,4;
2016-10-09;0;25,3;
2016-10-10;0;24,8;
2016-10-11;,2;21,1;
2016-10-12;6,4;22,9;
2016-10-13;0;23,2;
2016-10-14;0;25,2;
2016-10-15;0;25,2;
2016-10-16;0;24,7;
2016-10-17;0;24,8;
2016-10-18;0;25,3;
2016-10-19;0;25,7;
2016-10-20;0;26,5;
2016-10-21;0;26,5;
2016-10-22;0;26,7;
2016-10-23;,4;24,1;
2016-10-24;,6;24,9;
2016-10-25;0;25,7;
2016-10-26;0;26,1;
2016-10-27;0;27,1;
2016-10-28;0;27,7;
2016-10-29;16,8;20,7;
2016-10-30;4,6;20,5;
2016-10-31;0;22,3;
2016-11-01;0;22,3;
2016-11-02;4,4;25,3;
2016-11-03;0;25,8;
2016-11-04;0;25,6;
2016-11-05;0;24,4;
2016-11-06;,6;23,1;
2016-11-07;2,2;22,4;
2016-11-08;2,6;22,3;
2016-11-09;13,2;23,3;
2016-11-10;9,6;25,1;
2016-11-11;0;26,2;
2016-11-12;0;26,5;
2016-11-13;0;24,8;
2016-11-14;31,8;21,8;
2016-11-15;17,8;24;
2016-11-16;10,4;25,3;
2016-11-17;,8;26,3;
2016-11-18;13,6;25,6;
2016-11-19;60;20,5;
2016-11-20;0;21,5;
2016-11-21;0;22,2;
2016-11-22;0;25,3;
2016-11-23;,2;25,4;
2016-11-24;0;25,2;
2016-11-25;1;23,3;
2016-11-26;3,2;23,6;
2016-11-27;2,2;23,9;
2016-11-28;0;24,8;
2016-11-29;0;26,3;
2016-11-30;,4;24,7;
2016-12-01;,8;23,8;
2016-12-02;0;23,3;
2016-12-03;,4;24,8;
2016-12-04;0;25,9;
2016-12-05;3;25,7;
2016-12-06;6,8;27,4;
2016-12-07;,2;26,4;
2016-12-08;0;27,2;
2016-12-09;15;26,6;
2016-12-10;1,2;25,2;
2016-12-11;0;27,7;
2016-12-12;50,8;26,1;
2016-12-13;31,4;25;
2016-12-14;4;26,3;
2016-12-15;0;25,8;
2016-12-16;0;22,2;
2016-12-17;5,4;23,4;
2016-12-18;6,2;23,5;
2016-12-19;1,2;23,7;
2016-12-20;8;23,5;
2016-12-21;16,4;25,1;
2016-12-22;0;26,1;
2016-12-23;0;25,7;
2016-12-24;0;25,8;
2016-12-25;0;26,6;
2016-12-26;0;26,6;
2016-12-27;0;26,7;
2016-12-28;0;27;
2016-12-29;0;26,5;
2016-12-30;0;26,3;
2016-12-31;0;26,1;
2017-01-01;0;26,1;
2017-01-02;0;26,8;
2017-01-03;0;26,3;
2017-01-04;0;26,1;
2017-01-05;0;26,2;
2017-01-06;0;26,3;
2017-01-07;0;26,3;
2017-01-08;0;25,4;
2017-01-09;,6;26,4;
2017-01-10;0;26,9;
2017-01-11;0;27,3;
2017-01-12;0;27,4;
2017-01-13;0;27,2;
2017-01-14;,4;26,7;
2017-01-15;0;25,7;
2017-01-16;0;26,6;
2017-01-17;0;25,7;
2017-01-18;0;26,3;
2017-01-19;2,6;26;
2017-01-20;0;26,1;
2017-01-21;,2;26,9;
2017-01-22;0;25,6;
2017-01-23;0;26,5;
2017-01-24;0;25,9;
2017-01-25;9;25,3;
2017-01-26;3,8;26,3;
2017-01-27;0;26,4;
2017-01-28;0;26,9;
2017-01-29;,8;26,5;
2017-01-30;1,4;25,6;
2017-01-31;,4;26,2;
2017-02-01;,8;25,3;
2017-02-02;0;26,6;
2017-02-03;0;27,1;
2017-02-04;2,4;26,5;
2017-02-05;,4;26,4;
2017-02-06;,2;27,1;
2017-02-07;0;26,8;
2017-02-08;3;24,3;
2017-02-09;15,6;23,1;
2017-02-10;13,6;24,8;
2017-02-11;0;24,4;
2017-02-12;2,2;24,6;
2017-02-13;,8;24,9;
2017-02-14;6,8;25,4;
2017-02-15;7,8;24,9;
2017-02-16;6,2;26,3;
2017-02-17;2;26,3;
2017-02-18;0;25,5;
2017-02-19;3;26;
2017-02-20;10,8;25,2;
2017-02-21;9;24,4;
2017-02-22;3,2;25,3;
2017-02-23;8,2;23,7;
2017-02-24;2,4;25,4;
2017-02-25;0;26,4;
2017-02-26;0;25,7;
2017-02-27;0;26,3;
2017-02-28;0;27,3;
2017-03-01;0;25,5;
2017-03-02;0;26,5;
2017-03-03;0;26,3;
2017-03-04;0;26;
2017-03-05;0;26,7;
2017-03-06;0;27,1;
2017-03-07;0;26,9;
2017-03-08;0;26,1;
2017-03-09;2,6;24,5;
2017-03-10;3,6;25,7;
2017-03-11;0;26,5;
2017-03-12;,2;25,7;
2017-03-13;2,8;26,4;
2017-03-14;0;26,7;
2017-03-15;16,8;25,7;
2017-03-16;1;24,8;
2017-03-17;3;26,1;
2017-03-18;0;26,6;
2017-03-19;16,8;26;
2017-03-20;0;25,4;
2017-03-21;7,6;25,3;
2017-03-22;0;25;
2017-03-23;0;25,1;
2017-03-24;0;24,2;
2017-03-25;,2;26,3;
2017-03-26;0;26,9;
2017-03-27;0;26,3;
2017-03-28;,2;23,4;
2017-03-29;10,2;23,9;
2017-03-30;0;24,2;
2017-03-31;0;24,2;
2017-04-01;3,2;24,1;
2017-04-02;0;23,7;
2017-04-03;0;24,7;
2017-04-04;0;25;
2017-04-05;1,6;25,4;
2017-04-06;0;26,6;
2017-04-07;0;26,3;
2017-04-08;0;26,2;
2017-04-09;0;25,8;
2017-04-10;0;25,4;
2017-04-11;2,6;25;
2017-04-12;1,8;26,1;
2017-04-13;0;24,3;
2017-04-14;12,6;23,7;
2017-04-15;,2;24,8;
2017-04-16;0;24,7;
2017-04-17;0;26,3;
2017-04-18;0;25,2;
2017-04-19;0;23,5;
2017-04-20;0;23,3;
2017-04-21;0;23,2;
2017-04-22;0;25,3;
2017-04-23;0;24,9;
2017-04-24;0;24,8;
2017-04-25;0;24,1;
2017-04-26;0;24,6;
2017-04-27;0;26;
2017-04-28;3,2;25;
2017-04-29;0;23,3;
2017-04-30;0;22,3;
2017-05-01;,4;23,5;
2017-05-02;0;23,9;
2017-05-03;0;23,4;
2017-05-04;,2;24;
2017-05-05;0;24;
2017-05-06;0;24,7;
2017-05-07;12,6;23,4;
2017-05-08;0;23,9;
2017-05-09;,2;24;
2017-05-10;0;25,1;
2017-05-11;0;24,3;
2017-05-12;0;22,5;
2017-05-13;0;21,9;
2017-05-14;0;23,5;
2017-05-15;0;25;
2017-05-16;0;23,6;
2017-05-17;0;22;
2017-05-18;0;20,5;
2017-05-19;1,6;20,7;
2017-05-20;,8;21;
2017-05-21;2,2;22,2;
2017-05-22;19,4;22,3;
2017-05-23;7,2;21,4;
2017-05-24;5;20,9;
2017-05-25;13,6;21,7;
2017-05-26;,2;21,6;
2017-05-27;0;21,2;
2017-05-28;0;21,9;
2017-05-29;0;21,3;
2017-05-30;,2;22;
2017-05-31;0;22,9;
2017-06-01;0;23,3;
2017-06-02;0;25,2;
2017-06-03;,2;21,9;
2017-06-04;,2;22,9;
2017-06-05;0;23,4;
2017-06-06;,2;23,1;
2017-06-07;,2;23,1;
2017-06-08;0;24,2;
2017-06-09;,4;23,8;
2017-06-10;0;22,9;
2017-06-11;0;21,7;
2017-06-12;,6;22,6;
2017-06-13;5,8;22,8;
2017-06-14;0;23;
2017-06-15;0;22,2;
2017-06-16;0;21,7;
2017-06-17;0;22;
2017-06-18;3,2;22,1;
2017-06-19;,2;21,5;
2017-06-20;0;21,3;
2017-06-21;0;21,2;
2017-06-22;,2;21,1;
2017-06-23;2,2;21,4;
2017-06-24;,2;20,5;
2017-06-25;8,4;21;
2017-06-26;4;20,8;
2017-06-27;2,8;20,1;
2017-06-28;15,8;21;
2017-06-29;0;20,7;
2017-06-30;6,2;21;
2017-07-01;,2;21;
2017-07-02;0;19,4;
2017-07-03;,2;18,9;
2017-07-04;0;18,1;
2017-07-05;1,6;18;
2017-07-06;10,4;19,2;
2017-07-07;2,8;19,7;
2017-07-08;,8;19,7;
2017-07-09;3,6;19,9;
2017-07-10;2,2;20,1;
2017-07-11;3,8;20,1;
2017-07-12;3,8;20,6;
2017-07-13;0;20,5;
2017-07-14;1,4;19,2;
2017-07-15;4;20,4;
2017-07-16;2,6;19,6;
2017-07-17;,6;20,9;
2017-07-18;0;20,4;
2017-07-19;0;20,4;
2017-07-20;0;20,1;
2017-07-21;0;21,5;
2017-07-22;0;21,3;
2017-07-23;,2;20,5;
2017-07-24;0;20,1;
2017-07-25;5;19,9;
2017-07-26;2;19,8;
2017-07-27;0;20,1;
2017-07-28;,2;20,3;
2017-07-29;5,8;19,6;
2017-07-30;1,4;17,8;
2017-07-31;5;17,6;
2017-08-01;2,6;18,7;
2017-08-02;7,2;20;
2017-08-03;,2;20,5;
2017-08-04;,2;21,3;
2017-08-05;0;21,1;
2017-08-06;,2;19,6;
2017-08-07;0;18,9;
2017-08-08;0;18,8;
2017-08-09;,2;20,2;
2017-08-10;0;20,8;
2017-08-11;0;21,1;
2017-08-12;0;20,1;
2017-08-13;0;19,9;
2017-08-14;0;20;
2017-08-15;0;20;
2017-08-16;0;20,7;
2017-08-17;0;20,7;
2017-08-18;0;20,9;
2017-08-19;0;21,1;
2017-08-20;,4;21,7;
2017-08-21;0;21,7;
2017-08-22;1;20,2;
2017-08-23;,2;19,6;
2017-08-24;0;19,9;
2017-08-25;0;19,7;
2017-08-26;,8;18,4;
2017-08-27;0;19,8;
2017-08-28;0;19,3;
2017-08-29;0;19,9;
2017-08-30;0;22,5;
2017-08-31;0;22,7;
2017-09-01;0;21,3;
2017-09-02;0;20,1;
2017-09-03;0;19,2;
2017-09-04;0;19,2;
2017-09-05;0;19,3;
2017-09-06;0;21,3;
2017-09-07;0;20,7;
2017-09-08;0;19,4;
2017-09-09;0;20,7;
2017-09-10;0;21,2;
2017-09-11;0;20,8;
2017-09-12;0;20,9;
2017-09-13;0;20,7;
2017-09-14;0;21,5;
2017-09-15;0;21,5;
2017-09-16;0;21;
2017-09-17;0;22,1;
2017-09-18;0;21,9;
2017-09-19;0;20,9;
2017-09-20;0;21;
2017-09-21;0;22;
2017-09-22;0;20,4;
2017-09-23;0;21,5;
2017-09-24;0;21,3;
2017-09-25;0;20,1;
2017-09-26;0;19,8;
2017-09-27;0;21,4;
2017-09-28;1,2;23,7;
2017-09-29;0;24,2;
2017-09-30;0;23,5;
2017-10-01;,8;23;
2017-10-02;,4;24,2;
2017-10-03;0;24,2;
2017-10-04;,4;22,5;
2017-10-05;2,8;22,3;
2017-10-06;,6;22,9;
2017-10-07;0;23,9;
2017-10-08;0;23,6;
2017-10-09;0;23,8;
2017-10-10;,2;23,4;
2017-10-11;0;24;
2017-10-12;0;24,9;
2017-10-13;0;25;
2017-10-14;0;25,4;
2017-10-15;0;25,2;
2017-10-16;0;23,6;
2017-10-17;,6;23,8;
2017-10-18;,2;23,2;
2017-10-19;,4;23,8;
2017-10-20;0;25,6;
2017-10-21;0;26;
2017-10-22;0;25,7;
2017-10-23;0;25,5;
2017-10-24;0;25,1;
2017-10-25;3;24,3;
2017-10-26;0;24,5;
2017-10-27;0;26,2;
2017-10-28;0;26,5;
2017-10-29;0;28,2;
2017-10-30;,8;25,4;
2017-10-31;1,4;26,6;
2017-11-01;14;22,1;
2017-11-02;null;null;
2017-11-03;null;null;
2017-11-04;null;null;
2017-11-05;null;null;
2017-11-06;null;null;
2017-11-07;null;null;
2017-11-08;null;null;
2017-11-09;null;null;
2017-11-10;null;null;
2017-11-11;null;null;
2017-11-12;null;null;
2017-11-13;null;null;
2017-11-14;null;null;
2017-11-15;null;null;
2017-11-16;null;null;
2017-11-17;null;null;
2017-11-18;null;null;
2017-11-19;null;null;
2017-11-20;null;null;
2017-11-21;null;null;
2017-11-22;null;null;
2017-11-23;null;null;
2017-11-24;null;null;
2017-11-25;null;null;
2017-11-26;null;null;
2017-11-27;null;null;
2017-11-28;0;26,8;
2017-11-29;null;null;
2017-11-30;null;null;
2017-12-01;null;null;
2017-12-02;null;null;
2017-12-03;null;null;
2017-12-04;null;null;
